ensembl,gene_name,naive,4h,12h,24h
ENSMUSG00000055817,Mta3,67.51956705,30.24653976,47.26567227,43.92384126
ENSMUSG00000055820,Olfr967,0.015586323,0,0.032069672,0.030502642
ENSMUSG00000055826,Tescl,0,0,0,0.020920062
ENSMUSG00000055827,Gsdmc3,0.007572564,0.013940816,0,0
ENSMUSG00000055835,Zfp1,19.97652088,22.20647252,20.16669993,15.61346666
ENSMUSG00000055838,Olfr357,0,0,0,0
ENSMUSG00000055839,Elob,179.6546698,258.5849377,377.6368338,359.8600349
ENSMUSG00000055850,Rnf181,18.20306479,13.95189391,17.26924638,16.09969279
ENSMUSG00000055862,Izumo4,43.5971969,19.76925073,17.31314013,18.625119
ENSMUSG00000055865,Tafa3,1.44030706,0.122943978,0.429926387,0.872616274
ENSMUSG00000055866,Per2,2.128673509,10.98627395,3.473774172,2.84626812
ENSMUSG00000055872,Gm9985,11.55217872,8.45545456,4.218247156,4.818155172
ENSMUSG00000055874,Foxi3,0,0.015712126,0,0
ENSMUSG00000055882,Abhd16b,0.009522727,0.171104411,0.06035435,0.06170835
ENSMUSG00000055884,Fancm,5.877810765,6.687558781,7.662677301,18.06915423
ENSMUSG00000055891,Ubl4b,0,0,0,0
ENSMUSG00000055895,Oosp2,0,0,0.025847285,0.054844764
ENSMUSG00000055897,Ppp4r1l-ps,4.937166941,4.197441298,3.921648247,5.065911356
ENSMUSG00000055900,Tmem69,10.97652495,13.77272811,17.24229527,20.78148248
ENSMUSG00000055912,Tmem150a,0.892286454,1.5922716,1.392198208,1.045295688
ENSMUSG00000055917,Zfp277,16.93222334,19.71588061,18.66278902,18.33167789
ENSMUSG00000055923,Aasdh,13.77010718,15.52035633,12.3364272,13.40382412
ENSMUSG00000055926,Gm14137,0.868191689,1.043918838,0.587672773,0.451957182
ENSMUSG00000055932,Fto,18.37326416,13.2733455,22.30182144,21.94533545
ENSMUSG00000055933,Oosp3,0,0,0,0
ENSMUSG00000055937,Krt28,0,0,0,0
ENSMUSG00000055942,Obox7,0,0,0,0
ENSMUSG00000055943,Emc7,6.634215579,11.73855086,9.593226151,11.14429691
ENSMUSG00000055945,Prr18,0.105280924,0.182179056,0.119719665,0.09327075
ENSMUSG00000055958,Gm9987,0,0,0,0
ENSMUSG00000055960,Skint4,0.264898369,0.424604969,0.194444056,0.171551189
ENSMUSG00000055963,Triqk,0.044453665,0.037891799,0.034048076,0.029037068
ENSMUSG00000055968,Gm9988,0.377346712,0.589322568,0.853880198,0.476258655
ENSMUSG00000055971,Olfr378,0,0,0,0
ENSMUSG00000055976,Cldn23,0.008178396,0,0.007476835,0
ENSMUSG00000055978,Fut2,0.325130637,0.2148862,0.108376535,0.154793148
ENSMUSG00000055980,Irs1,0.020231481,0.006711964,0.012800988,0.018860728
ENSMUSG00000055991,Zkscan5,5.45340695,5.009493744,5.467580343,5.675807807
ENSMUSG00000055994,Nod2,0.653916924,0.274675317,0.244335499,0.168890021
ENSMUSG00000056004,9330182L06Rik,0.544277035,0.162429773,0.129955942,0.213391217
ENSMUSG00000056008,Gm11541,0.0469688,0.009309408,0,0.038026144
ENSMUSG00000056014,A430033K04Rik,6.861434795,3.244168324,4.789811149,5.709076969
ENSMUSG00000056018,Ccdc7b,0.488256643,0.519517687,0.353868179,0.302879979
ENSMUSG00000056019,Zfp709,10.93859955,14.07463517,11.52084587,12.60223396
ENSMUSG00000056025,Clca3a1,0.274490845,0.208380844,0.101542795,0.155176356
ENSMUSG00000056035,Cyp3a11,0.006988083,0,0,0
ENSMUSG00000056043,Rgs9bp,0.144588415,0.206934118,0.204487342,0.228246416
ENSMUSG00000056050,Mia3,92.40307708,99.49259512,81.37227725,80.37129514
ENSMUSG00000056054,S100a8,7.120728938,2.935225106,1.909394979,1.00373717
ENSMUSG00000056055,Sag,9.559263668,10.18303659,5.067575249,5.151079281
ENSMUSG00000056069,Otulinl,116.5352109,59.04840171,64.14747693,56.48709323
ENSMUSG00000056071,S100a9,11.68728822,5.298569892,2.198907866,2.294955009
ENSMUSG00000056073,Grik2,0.475028196,0.499264052,0.365469648,0.382908154
ENSMUSG00000056076,Eif3b,42.10009785,134.1540804,102.9945265,103.0707528
ENSMUSG00000056078,Lipm,0,0,0,0
ENSMUSG00000056091,St3gal5,0.275088467,0.283185032,0.315433489,1.776178709
ENSMUSG00000056115,Tas2r134,0,0,0,0
ENSMUSG00000056116,H2-T22,133.4919443,75.17776829,118.3355366,114.6385461
ENSMUSG00000056121,Fez2,10.36812729,6.716752517,5.194118024,4.81992705
ENSMUSG00000056124,B4galt6,0.369829493,0.61610871,0.203863822,0.193200653
ENSMUSG00000056130,Ticam2,0.623457173,0.791553296,0.662725906,2.891386581
ENSMUSG00000056131,Pgm3,8.216953714,12.09839433,12.3446483,13.43498377
ENSMUSG00000056133,Unc93a2,0.205398658,0.302845672,0.159801466,0.09883542
ENSMUSG00000056144,Trim34a,30.70385662,17.87993011,25.96758132,26.15497912
ENSMUSG00000056148,Rdh9,0.531491973,0.577380799,0.396116786,0.455463895
ENSMUSG00000056153,Socs6,12.82706329,20.26725445,14.99553701,13.27297934
ENSMUSG00000056155,Nanos3,1.058382981,0.420415678,0.531422964,0.594656282
ENSMUSG00000056158,Car10,0.443413875,0.387023834,0.252871021,0.265479885
ENSMUSG00000056162,Cndp1,1.781885252,1.162540421,0.756594232,0.996221657
ENSMUSG00000056167,Cnot10,27.58853284,33.44614956,32.48298048,41.58458823
ENSMUSG00000056174,Col8a2,0.091686809,0.283034235,0.059744499,0.22687371
ENSMUSG00000056184,Olfr283,0.018437819,0.0188821,0.00562088,0
ENSMUSG00000056185,Snx32,10.53821222,6.972909088,5.570824308,7.434371455
ENSMUSG00000056197,4931417E11Rik,0,0,0,0
ENSMUSG00000056201,Cfl1,688.0553058,565.0865241,857.5338267,1003.531432
ENSMUSG00000056203,Tas2r135,0.094528813,0.015418159,0.043583064,0
ENSMUSG00000056204,Pgpep1,2.934854148,2.477240024,5.812443475,6.487982075
ENSMUSG00000056209,Npm3,72.75675271,201.6425225,190.9598573,183.1988825
ENSMUSG00000056211,R3hdm1,34.77818055,51.98529799,38.16330322,39.25867088
ENSMUSG00000056214,Pard6g,1.836639997,1.633266536,2.123773524,3.198291914
ENSMUSG00000056215,Lrguk,0.018047679,0,0.008646674,0.023201269
ENSMUSG00000056216,Cebpg,17.09544546,51.00260294,24.59086253,25.19672363
ENSMUSG00000056219,Tmem229b-ps,0,0.054590484,0,0
ENSMUSG00000056220,Pla2g4a,3.415531575,1.92403085,0.175670548,0.966701599
ENSMUSG00000056222,Spock1,0.005139274,0,0.018209094,0.009287556
ENSMUSG00000056223,Spata31,0,0,0,0
ENSMUSG00000056228,Cars2,27.53356252,14.75487225,24.22191868,30.21183097
ENSMUSG00000056234,Ncoa4,59.23643325,93.15908534,72.22641959,60.22698213
ENSMUSG00000056258,Kcnq3,0.744748027,0.593611376,0.364646622,0.453960689
ENSMUSG00000056260,Lrif1,30.22065078,18.03509713,20.74482422,25.42584585
ENSMUSG00000056267,Cep70,7.967834227,5.767185438,8.139292418,7.939952613
ENSMUSG00000056268,Dennd1b,25.53987425,21.91935074,23.6982244,18.13141201
ENSMUSG00000056270,Prr9,0,0,0,0
ENSMUSG00000056271,Lman1l,1.518067106,0.905697292,0.488974146,0.327599013
ENSMUSG00000056281,Olfr1322,0.47033799,0.790368831,0.378721959,0.313462254
ENSMUSG00000056290,Ms4a4b,609.3352476,429.2289262,548.0819139,460.2094874
ENSMUSG00000056293,Gsdmc2,0.007229709,0.009147325,0.013225667,0
ENSMUSG00000056296,Synpr,0.338059529,0.415328387,0.282372267,0.263783487
ENSMUSG00000056300,Zfp981,0,0.009725814,0.004366414,0.015324679
ENSMUSG00000056305,Usp39,12.46797337,24.46847438,22.6744244,28.35197952
ENSMUSG00000056306,Sertm1,0.045712636,0.020097296,0.019583993,0.010579648
ENSMUSG00000056310,Tyw1,15.27390037,14.29587588,17.73927267,23.45129026
ENSMUSG00000056313,Tcim,0.008594982,0,0,0
ENSMUSG00000056328,Myh1,0.740893804,0.142342933,0.274845653,0.318400798
ENSMUSG00000056342,Usp34,39.99164603,68.39238492,49.6907296,50.72609704
ENSMUSG00000056350,Krtap13-1,0,0,0,0
ENSMUSG00000056366,Fabp3-ps1,0.881018126,0.137331241,0.049582488,0.622205986
ENSMUSG00000056367,Actr3b,0.662279688,0.919123415,0.994548831,0.904421016
ENSMUSG00000056370,Sftpb,0.182707251,0.572497443,0.195360822,0.176944106
ENSMUSG00000056379,Taar1,0,0,0,0
ENSMUSG00000056380,Gpr50,0,0,0,0
ENSMUSG00000056383,AI987944,17.03144688,22.862409,19.40006537,16.16049582
ENSMUSG00000056394,Lig1,6.988155358,6.813285397,12.21131625,86.47342886
ENSMUSG00000056399,Prss34,0.029472319,0.019774739,0,0.053149668
ENSMUSG00000056412,Psenen-ps,2.047571651,0.398621924,0,3.606737685
ENSMUSG00000056413,Adap1,2.162532385,1.902444929,2.485304985,6.281544062
ENSMUSG00000056423,Uts2b,0,0,0,0.021177706
ENSMUSG00000056426,Nat3,0,0,0,0
ENSMUSG00000056427,Slit3,0.021905104,0.002746112,0.053645603,0.016380319
ENSMUSG00000056429,Tgoln1,38.60070416,55.87662656,40.46648363,31.6337601
ENSMUSG00000056436,Cyct,0,0.030158439,0,0
ENSMUSG00000056457,Prl2c3,0,0.058528238,0,0
ENSMUSG00000056458,Mok,0.737507649,0.934558741,0.674163763,0.499689043
ENSMUSG00000056459,Zbtb25,26.20850546,20.51619799,22.30483677,21.93524567
ENSMUSG00000056476,Med12l,0.605498979,1.491482616,0.851393235,0.996979923
ENSMUSG00000056481,Cd248,0.022919772,0,0,0
ENSMUSG00000056486,Chn1,0.38255457,0.265692748,0.247787815,0.274822377
ENSMUSG00000056487,Mettl7a2,0.008740171,0.018484658,0,0
ENSMUSG00000056492,Adgrf5,0.120390052,0.129676625,0.054253472,0.056393485
ENSMUSG00000056493,Foxk1,29.10726888,20.01605036,17.83586488,15.75755482
ENSMUSG00000056494,Cngb3,0,0,0.002748232,0
ENSMUSG00000056498,Tmem154,8.606266184,6.370959076,4.213492943,11.98745614
ENSMUSG00000056501,Cebpb,1.85273423,6.625957876,2.161005425,2.229193773
ENSMUSG00000056508,1700001K19Rik,1.142079869,2.594745972,1.265998973,1.273525937
ENSMUSG00000056509,Gm9999,0.074837823,0.707227729,0,0.065523645
ENSMUSG00000056515,Rab31,0.992769579,0.696993577,0.697312909,0.99270719
ENSMUSG00000056529,Ptafr,0.251461347,0.304545421,0.229172132,0.115205554
ENSMUSG00000056531,Ccdc18,1.201537669,1.190757868,0.834009488,2.942093922
ENSMUSG00000056536,Pign,28.4638447,28.52095505,24.07710263,21.46565108
ENSMUSG00000056537,Rlim,33.38744991,53.01078521,38.53253342,41.08710796
ENSMUSG00000056544,Defb21,0,0,0,0
ENSMUSG00000056553,Ptprn2,0,0,0,0.022573603
ENSMUSG00000056564,Olfr324,0.099287898,0.133258055,0.08205704,0.066285966
ENSMUSG00000056569,Mpz,0.033442515,0.026653002,0.054347773,0.040888228
ENSMUSG00000056579,Tug1,64.63941524,80.63011728,50.10392248,43.25703972
ENSMUSG00000056586,Zar1l,0,0,0.017734925,0
ENSMUSG00000056592,Zfp658,5.956155761,2.322749864,2.111004134,2.110225071
ENSMUSG00000056596,Trnp1,3.332326845,0.518359906,2.949285108,1.940453939
ENSMUSG00000056598,Drc3,0.839741393,0.87115536,0.862294383,0.780218742
ENSMUSG00000056600,Olfr90,2.727483245,2.911830665,1.579799403,1.882113581
ENSMUSG00000056602,Fry,17.43074976,7.193095327,6.141198264,6.168739961
ENSMUSG00000056605,Krt72,0,0,0,0
ENSMUSG00000056608,Chd9,181.5489722,209.58626,168.0907918,219.72735
ENSMUSG00000056612,Ppp1r14b,62.67155297,185.6716321,191.2823326,202.2213143
ENSMUSG00000056617,4931429L15Rik,0.030408516,0.057974463,0.057670797,0.052377224
ENSMUSG00000056629,Fkbp2,15.23540903,26.85884482,36.80465094,36.41695603
ENSMUSG00000056632,Dsg3,0.007044083,0.020579322,0.005519182,0.018250674
ENSMUSG00000056643,Chst13,0.009497242,0.028465275,0.008480582,0.009258186
ENSMUSG00000056648,Hoxb8,0.032622986,0,0,0
ENSMUSG00000056656,Apol8,1.26965071,5.114438945,1.286110486,0.578180543
ENSMUSG00000056665,Them6,15.37260838,7.220514933,10.9224769,15.69360822
ENSMUSG00000056666,Retsat,8.141984824,16.78141075,7.162789753,8.685664736
ENSMUSG00000056671,Prelid2,3.280794521,13.53301337,26.00836475,35.47662631
ENSMUSG00000056673,Kdm5d,29.80928723,25.97332248,24.66082012,24.47831104
ENSMUSG00000056679,Gpr173,0.018388982,0.028983622,0.011448672,0.018020221
ENSMUSG00000056682,4930465K10Rik,0.225625311,0.3058798,0.270486013,0.18856839
ENSMUSG00000056692,Ilrun,38.57744809,59.57241958,61.48243862,53.36915307
ENSMUSG00000056696,Olfr1350,0,0,0.009328294,0
ENSMUSG00000056698,Elmod3,8.437252883,5.502664855,6.473527162,6.599085363
ENSMUSG00000056706,Krtap7-1,0,0,0,0
ENSMUSG00000056708,Ier5,41.6292286,54.59497568,28.75103966,21.79948529
ENSMUSG00000056718,Gm13199,3.676046412,6.511881166,4.121256566,4.9924127
ENSMUSG00000056724,Nbeal2,43.0043361,20.74773233,20.69405117,21.18534446
ENSMUSG00000056728,Ctsll3,0,0,0,0
ENSMUSG00000056737,Capg,16.20586277,69.26477116,96.70371241,136.5252927
ENSMUSG00000056749,Nfil3,1.118183351,3.80113024,3.014458524,3.384171025
ENSMUSG00000056752,Dnah9,0.138728343,0.183995064,0.12927574,0.073132535
ENSMUSG00000056755,Grm7,0,0,0.003072268,0
ENSMUSG00000056758,Hmga2,0.261735331,0.350674843,0.190650053,0.24171624
ENSMUSG00000056763,Cspp1,20.34415048,36.18564006,22.92983114,22.85939342
ENSMUSG00000056770,Setd3,49.55780626,45.92574976,55.27262336,55.75598899
ENSMUSG00000056772,Rps6-ps2,0,0,0,0.059579439
ENSMUSG00000056777,Rpl21-ps13,0,0,0,0
ENSMUSG00000056782,Olfr667,2.347233796,2.420890846,2.042247826,1.845050161
ENSMUSG00000056797,Gm4889,0,0.08149903,0,0
ENSMUSG00000056812,St8sia3,0.050649703,0.048214022,0.030685775,0.030049411
ENSMUSG00000056815,Gm6812,0,0,0,0
ENSMUSG00000056820,Tsnax,32.78222697,32.10770017,33.39425369,39.04780658
ENSMUSG00000056822,Olfr166,0.003437944,0.005051524,0.013072116,0.003394056
ENSMUSG00000056824,Zfp663,0.126556408,0.183444655,0.07701704,0.083507811
ENSMUSG00000056829,Foxb2,0,0,0,0
ENSMUSG00000056832,Ttc26,0.204708077,0.235179253,0.309451074,0.48760923
ENSMUSG00000056836,Gm6851,0.213192146,0,0,0
ENSMUSG00000056849,Gm16415,0,0.150789018,0.042939909,0.147167882
ENSMUSG00000056851,Pcbp2,143.2974894,234.2154324,193.3480163,176.3157089
ENSMUSG00000056853,Olfr765,0.178585197,0.258083854,0.108028103,0.171336522
ENSMUSG00000056854,Pou3f4,0.124726611,0.176333973,0.043161451,0.047558228
ENSMUSG00000056856,Jakmip3,0,0.108395841,0,0
ENSMUSG00000056858,Olfr1502,0,0,0,0
ENSMUSG00000056863,Olfr702,0,0,0.038771998,0
ENSMUSG00000056870,Gulp1,0.034694512,0.061518934,0.020712061,0.034704986
ENSMUSG00000056877,Rps15a-ps1,0,0,0,0
ENSMUSG00000056880,Gadl1,0.320544903,0.343355099,0.179694517,0.144480398
ENSMUSG00000056883,Olfr533,0.206334494,0.324155353,0.150912302,0.166477362
ENSMUSG00000056885,Gm4559,0,0,0,0
ENSMUSG00000056888,Glipr1,51.40538408,55.09213755,65.44321042,61.20358779
ENSMUSG00000056895,H2bu2,6.038329971,1.48851803,4.192044287,6.77015378
ENSMUSG00000056899,Immp2l,4.126047786,3.402224978,7.033896653,10.61012531
ENSMUSG00000056900,Usp13,0.020588022,0.024254786,0.017901592,0.022481552
ENSMUSG00000056901,Tas2r102,0,0,0,0
ENSMUSG00000056904,Gm5620,0.367400495,0.995377119,2.071516299,2.568411747
ENSMUSG00000056910,Vmn2r107,0.095648565,0.091193106,0.049573701,0.063858384
ENSMUSG00000056912,1700017N19Rik,0,0,0,0
ENSMUSG00000056917,Sipa1,103.5518851,46.32422651,62.48926768,72.12288935
ENSMUSG00000056919,Cep162,6.447753606,5.90476976,5.460611441,9.305320004
ENSMUSG00000056921,Olfr394,0.444076344,0.371943584,0.277148449,0.255861776
ENSMUSG00000056926,Tas2r113,0,0,0,0
ENSMUSG00000056938,Acbd4,27.14980972,19.16014379,20.53848131,19.46541346
ENSMUSG00000056941,Commd7,18.30343023,16.94461984,21.65661651,21.59075195
ENSMUSG00000056943,Gm10015,0.057977307,0.764020048,0.094572889,0.155406651
ENSMUSG00000056946,Olfr512,0,0,0.014398378,0
ENSMUSG00000056947,Mab21l1,0,0,0,0
ENSMUSG00000056952,Tatdn2,57.22156225,84.84498143,56.07198603,54.67526204
ENSMUSG00000056959,Olfr315,0.006103807,0,0.005456551,0
ENSMUSG00000056961,Olfr919,0,0,0.006917622,0
ENSMUSG00000056962,Jmjd6,30.96828515,61.86696468,47.08211168,51.00007804
ENSMUSG00000056966,Gjc3,0.266729367,0.267082737,0.11876315,0.103117975
ENSMUSG00000056972,Magel2,0.009356455,0.007115403,0.003174546,0.006134577
ENSMUSG00000056973,Ces1d,0.007644211,0.072066784,0,0
ENSMUSG00000056978,Hamp2,0.060577802,0.662822941,0.118177945,0.183730638
ENSMUSG00000056987,Fam71d,0.055578358,0.565571491,0.303497725,0.899189615
ENSMUSG00000056995,Olfr1178,0.795944139,1.004980401,0.570347589,0.61002145
ENSMUSG00000056999,Ide,15.06845455,45.53980216,50.64940517,58.63010725
ENSMUSG00000057000,Nxf3,0,0,0,0
ENSMUSG00000057003,Myh4,0,0,0.002156753,0
ENSMUSG00000057021,Vmn2r-ps159,0,0,0,0
ENSMUSG00000057036,Gm7536,2253.63121,2395.498453,2733.890168,2724.697916
ENSMUSG00000057037,Cfhr1,0.570282341,0.377847683,0.318554176,0.343515697
ENSMUSG00000057047,1700010B08Rik,0.062936663,0.269451092,0.192068613,0.336458503
ENSMUSG00000057050,Olfr397,0.306435228,0.319487512,0.158494676,0.186308335
ENSMUSG00000057054,Inca1,0.392211072,0.623035637,0.511679943,0.541568118
ENSMUSG00000057058,Skap1,236.4132783,103.6759458,132.7809291,142.4781494
ENSMUSG00000057060,Slc35f3,0.218084048,0.178114752,0.143210899,0.105387031
ENSMUSG00000057067,Olfr297,0,0,0,0
ENSMUSG00000057068,Fam47e,0.694513818,0.880948706,0.272460019,0.518003418
ENSMUSG00000057069,Ero1lb,8.922738918,8.394571812,6.912859448,5.552758947
ENSMUSG00000057072,Spata45,0.477242338,0.41945427,0,0.541044419
ENSMUSG00000057074,Ces1g,0.089438964,0.121081341,0.049141924,0.13342972
ENSMUSG00000057092,Fxyd3,0.137831704,0.010121595,0.026803377,0.033528769
ENSMUSG00000057093,Zfp607b,1.270719189,1.937444512,2.601680865,1.941803649
ENSMUSG00000057098,Ebf1,2.54762302,1.395409291,1.11970685,0.862228227
ENSMUSG00000057101,Zfp180,20.86496844,22.36289675,15.60496039,13.53920219
ENSMUSG00000057103,Nat8f1,3.284555502,2.858663202,2.431262326,2.222107513
ENSMUSG00000057110,Cntrl,75.60423384,43.66351212,42.81598448,52.85189801
ENSMUSG00000057113,Npm1,709.2647537,2134.206852,2808.442165,3237.83536
ENSMUSG00000057116,AF366264,0.052141391,0.066887291,0.022511463,0.023229495
ENSMUSG00000057123,Gja5,0.302568522,0.383971846,0.210336413,0.440828182
ENSMUSG00000057130,Txnl4a,14.61339805,33.1013715,33.55250918,27.04330131
ENSMUSG00000057132,Rpgrip1,6.510864598,6.172687158,2.895405601,4.399287335
ENSMUSG00000057133,Chd6,45.27696021,34.77692851,23.2615806,20.95116179
ENSMUSG00000057134,Ado,4.539477483,8.409057927,6.640674692,6.603193879
ENSMUSG00000057135,Scimp,0.368013345,0.245129049,0.188367924,0.295326533
ENSMUSG00000057137,Tmem140,4.011113769,10.42264565,13.86984963,10.524922
ENSMUSG00000057143,Trim12c,32.96891164,22.61944275,31.16116732,27.31792918
ENSMUSG00000057147,Dph6,9.732710417,12.02197896,9.660814574,9.814895211
ENSMUSG00000057149,Olfr1301,0.002913897,0.003412049,0.003044598,0.002912215
ENSMUSG00000057156,Homez,3.619038034,3.698783859,4.565029647,4.776324431
ENSMUSG00000057157,Gm6054,0,0,0,0
ENSMUSG00000057160,Gm16372,0.904463895,0.054588925,0.690559312,0.16529784
ENSMUSG00000057163,Prss2,2.504476273,1.03524185,1.281435039,1.034390384
ENSMUSG00000057170,Prl3d1,0,0,0,0
ENSMUSG00000057173,Rfx8,0.007453441,0.392562915,0.686740274,0.343300848
ENSMUSG00000057174,Krtap19-9b,0,0,0,0
ENSMUSG00000057176,Ccdc189,0.638303195,1.319088017,0.909206296,1.125582228
ENSMUSG00000057177,Gsk3a,65.42953496,64.73818083,65.1660362,63.46733496
ENSMUSG00000057179,Olfr747,0,0,0,0
ENSMUSG00000057181,5730455P16Rik,8.942013633,8.403183552,7.202781191,9.713666818
ENSMUSG00000057182,Scn3a,0.212436874,0.21738279,0.142521869,0.135863339
ENSMUSG00000057191,AB124611,79.02727353,11.06533893,25.28385098,27.00820553
ENSMUSG00000057193,Slc44a2,200.4189495,109.6954555,103.5909516,94.84373766
ENSMUSG00000057195,Ceacam13,0,0,0,0
ENSMUSG00000057203,Vmn1r234,0.437116968,0.439549887,0.271785181,0.270549198
ENSMUSG00000057207,Olfr1028,1.192693928,1.357499155,1.253505547,1.284266026
ENSMUSG00000057216,Gm10807,0,0,0,0
ENSMUSG00000057219,Armc7,50.61733083,20.88781114,26.71886612,25.40995278
ENSMUSG00000057223,Gm6578,0.311327834,0.232272368,0.112694364,0.284437718
ENSMUSG00000057228,Aadat,0,0,0,0
ENSMUSG00000057229,Dmac2,47.10428799,42.00267737,36.22592698,35.43058756
ENSMUSG00000057230,Aak1,75.20252879,33.57505304,41.89474663,40.55502291
ENSMUSG00000057234,Mettl15,3.994735154,2.279872352,3.965684893,6.068793144
ENSMUSG00000057236,Rbbp4,59.39436447,83.7587515,90.96933722,125.0746772
ENSMUSG00000057240,Ms4a13,0,0,0,0
ENSMUSG00000057244,Gm6139,0.04196683,0.218151115,0.25905279,0.156738145
ENSMUSG00000057246,BC051142,1.779762393,2.218922984,0.701167215,0.918655259
ENSMUSG00000057262,Rpl15-ps6,2.43683759,2.743462404,4.738630886,4.077721765
ENSMUSG00000057265,Bbof1,4.52169538,3.557968259,2.587689132,2.852122059
ENSMUSG00000057270,Olfr1501,0.076951134,0.061449929,0.0721818,0.051863698
ENSMUSG00000057278,Snrpg,115.934316,171.8648556,208.4821927,213.2626455
ENSMUSG00000057280,Musk,0.01351549,0.019428803,0.029436116,0.00887907
ENSMUSG00000057286,St6galnac2,5.159129687,10.72676817,4.044232046,3.918146283
ENSMUSG00000057290,Gm15732,0,0.071234354,0.044445669,0
ENSMUSG00000057315,Arhgap24,0.56722382,0.628206221,0.250377593,0.630292875
ENSMUSG00000057321,Usp17ld,0,0,0,0
ENSMUSG00000057322,Rpl38,2717.625837,2977.257834,3198.223256,2667.612674
ENSMUSG00000057329,Bcl2,37.20572249,20.45854791,13.99320058,16.05113648
ENSMUSG00000057335,Cep170,11.25871962,13.34730188,14.95728795,14.93862668
ENSMUSG00000057337,Chst3,2.604644588,1.638185743,1.920870918,1.910235677
ENSMUSG00000057342,Sphk2,17.42874283,20.40800143,23.07545242,17.98166862
ENSMUSG00000057346,Apol9a,0.452534876,0.089064989,0.057158025,0.144686793
ENSMUSG00000057349,Olfr948,0.025682254,0,0.01128668,0.012859217
ENSMUSG00000057363,Uxs1,9.989363613,19.61647583,15.66256055,19.25155995
ENSMUSG00000057367,Birc2,48.38800692,34.56186353,34.93212339,36.81487708
ENSMUSG00000057370,Gm8724,2.32E-09,0.141080335,0,0.04776903
ENSMUSG00000057375,Yipf1,32.37306634,23.3426452,28.06600152,30.67576047
